Date,6473_Qm,6473_Qs,6456_Qm,6456_Qs,6479_Qm,6479_Qs,6491_Qm,6491_Qs,6490_Qm,6490_Qs,6497_Qm,6497_Qs,6487_Qm,6487_Qs,6551_Qm,6551_Qs,6478_Qm,6478_Qs,6564_Qm,6564_Qs,6488_Qm,6488_Qs
19660604,804.000,593.975,467.000,285.954,245.000,128.177,52.000,7.878,73.700,10.977,23.500,11.161,14.200,1.838,-99.000,93.884,-99.000,30.191,-99.000,10.322,-99.000,.735
19660605,748.000,511.973,494.000,248.348,238.000,115.480,54.000,22.500,65.500,14.599,27.500,18.843,10.700,5.489,-99.000,61.254,-99.000,16.023,-99.000,14.912,-99.000,3.130
19660606,832.000,473.610,501.000,196.970,200.000,93.104,164.000,50.704,41.600,14.518,45.000,27.375,9.220,6.464,-99.000,42.802,-99.000,10.925,-99.000,12.253,-99.000,3.103
19660607,888.000,455.412,379.000,152.160,175.000,71.210,164.000,55.915,30.000,11.032,55.200,26.801,10.700,4.281,-99.000,35.113,-99.000,9.478,-99.000,7.945,-99.000,1.687
19660608,1000.000,436.909,300.000,144.995,143.000,62.925,120.000,47.737,24.600,8.555,46.000,23.468,8.080,3.173,-99.000,68.179,-99.000,27.708,-99.000,6.103,-99.000,1.237
19660609,867.000,411.322,300.000,161.878,178.000,70.093,84.500,42.991,23.000,9.148,35.800,22.178,7.140,3.289,-99.000,59.626,-99.000,19.393,-99.000,10.004,-99.000,1.404
19660610,678.000,384.579,361.000,214.923,200.000,91.395,64.400,37.399,23.800,17.515,26.500,19.025,7.700,7.669,-99.000,71.827,-99.000,24.347,-99.000,22.132,-99.000,3.486
19660611,578.000,362.438,322.000,209.715,160.000,90.976,49.200,26.891,29.100,19.906,33.000,14.349,7.700,6.839,-99.000,42.043,-99.000,10.943,-99.000,19.414,-99.000,2.361
19660612,614.000,360.895,280.000,271.937,130.000,124.808,44.200,26.589,27.200,32.781,29.800,18.507,7.700,10.046,-99.000,88.622,-99.000,34.070,-99.000,38.219,-99.000,4.205
19660613,602.000,387.306,270.000,403.276,120.000,190.790,39.800,29.639,22.200,39.521,28.500,20.427,7.420,11.011,-99.000,154.366,-99.000,63.926,-99.000,39.762,-99.000,4.393
19660614,554.000,443.241,322.000,427.348,158.000,215.488,37.100,31.386,31.000,34.357,36.600,21.287,7.140,9.379,-99.000,95.199,-99.000,33.371,-99.000,29.710,-99.000,3.456
19660615,536.000,533.561,543.000,471.602,336.000,244.317,57.000,59.468,31.000,38.013,77.300,33.514,6.860,14.933,-99.000,107.956,-99.000,40.620,-99.000,36.549,-99.000,6.627
19660616,664.000,642.321,536.000,445.152,310.000,237.055,131.000,71.169,66.800,37.152,120.000,33.865,7.140,16.536,-99.000,66.550,-99.000,20.288,-99.000,33.310,-99.000,6.767
19660617,1070.000,742.211,480.000,370.258,285.000,216.251,176.000,79.597,65.500,38.442,73.900,38.786,8.840,16.452,-99.000,34.201,-99.000,8.522,-99.000,36.188,-99.000,6.766
19660618,1270.000,826.186,474.000,391.074,299.000,261.283,144.000,81.944,56.200,61.158,45.000,44.019,15.900,17.785,-99.000,48.423,-99.000,19.706,-99.000,68.582,-99.000,7.542
19660619,1120.000,1009.121,441.000,668.175,278.000,377.618,119.000,135.520,56.200,139.866,47.000,70.790,17.000,49.593,-99.000,151.556,-99.000,58.362,-99.000,150.163,-99.000,22.059
19660620,1200.000,1351.821,1000.000,922.615,777.000,504.900,214.000,164.511,368.000,169.732,91.500,88.329,52.400,55.558,-99.000,183.744,-99.000,73.548,-99.000,162.587,-99.000,22.601
19660621,2330.000,1750.605,1180.000,1143.410,956.000,608.369,294.000,181.159,321.000,156.746,103.000,102.866,60.400,54.704,-99.000,279.354,-99.000,118.787,-99.000,139.968,-99.000,21.907
19660622,3050.000,2145.920,1720.000,1604.854,1190.000,754.559,195.000,193.815,282.000,167.270,70.600,99.409,49.300,69.219,-99.000,427.583,-99.000,159.619,-99.000,153.665,-99.000,28.518
19660623,2840.000,2996.036,2190.000,1992.868,1160.000,919.737,384.000,423.653,184.000,244.082,118.000,186.746,67.400,116.226,-99.000,475.403,-99.000,180.914,-99.000,227.632,-99.000,50.762
19660624,3690.000,3764.068,2110.000,1792.566,1140.000,896.293,909.000,455.525,233.000,229.037,405.000,192.970,204.000,110.925,-99.000,295.797,-99.000,101.303,-99.000,197.469,-99.000,45.563
19660625,4620.000,3927.389,1990.000,1527.310,1110.000,755.900,1120.000,397.541,142.000,183.465,535.000,175.048,128.000,95.491,-99.000,309.230,-99.000,94.840,-99.000,152.009,-99.000,37.928
19660626,5060.000,3584.367,1140.000,1137.124,617.000,572.214,514.000,320.687,97.500,132.362,145.000,151.319,84.800,76.163,-99.000,164.917,-99.000,46.351,-99.000,105.295,-99.000,29.130
19660627,3300.000,3045.020,773.000,814.970,392.000,414.759,212.000,265.024,66.800,93.843,86.500,130.856,60.400,62.845,-99.000,111.139,-99.000,30.975,-99.000,72.335,-99.000,23.605
19660628,2000.000,2496.941,580.000,558.920,285.000,289.861,150.000,221.403,48.800,63.181,66.200,116.110,46.200,48.534,-99.000,55.981,-99.000,13.101,-99.000,46.399,-99.000,17.446
19660629,1450.000,2007.627,480.000,378.195,212.000,196.832,128.000,175.823,35.800,40.643,64.000,99.978,36.400,36.087,-99.000,42.891,-99.000,8.565,-99.000,27.974,-99.000,12.335
19660630,1150.000,1596.975,391.000,253.062,160.000,130.673,114.000,138.673,29.100,24.869,53.000,85.082,28.400,26.903,-99.000,22.347,-99.000,3.379,-99.000,15.150,-99.000,8.836
19660701,986.000,1280.981,322.000,168.453,136.000,85.535,106.000,126.472,24.600,16.548,49.000,81.109,22.600,21.850,-99.000,11.048,-99.000,1.490,-99.000,10.127,-99.000,7.304
19660702,860.000,1039.817,290.000,121.815,120.000,60.182,92.000,107.101,24.600,10.985,53.000,71.913,18.600,16.608,-99.000,15.899,-99.000,8.122,-99.000,6.583,-99.000,5.146
19660703,734.000,847.092,270.000,89.288,115.000,42.513,80.000,82.872,32.000,6.921,42.200,61.214,16.400,10.351,-99.000,11.771,-99.000,3.719,-99.000,3.182,-99.000,2.578
19660704,657.000,687.892,250.000,65.567,102.000,30.638,74.000,58.849,38.100,4.278,38.200,49.990,18.600,5.602,-99.000,7.278,-99.000,1.699,-99.000,1.724,-99.000,1.045
19660705,614.000,557.176,223.000,103.179,97.000,42.149,62.000,40.459,29.100,4.834,41.400,40.394,16.400,4.669,-99.000,68.051,-99.000,33.023,-99.000,6.297,-99.000,1.386
19660706,566.000,453.235,280.000,148.888,81.400,60.022,61.000,26.818,26.200,5.074,54.100,32.214,13.200,2.571,-99.000,62.044,-99.000,23.854,-99.000,5.069,-99.000,.636
19660707,510.000,381.263,333.000,190.753,111.000,106.609,60.000,22.750,24.600,11.227,39.800,29.580,11.500,2.827,-99.000,31.477,-99.000,8.111,-99.000,17.665,-99.000,1.261
19660708,490.000,352.296,428.000,250.610,194.000,172.183,61.000,49.097,27.200,28.062,36.600,40.215,9.980,8.602,-99.000,30.704,-99.000,10.984,-99.000,34.666,-99.000,4.801
19660709,560.000,384.064,773.000,265.499,363.000,187.717,65.600,79.458,32.900,36.856,39.800,46.435,9.980,12.358,-99.000,35.211,-99.000,9.880,-99.000,35.999,-99.000,6.007
19660710,748.000,461.993,543.000,220.088,251.000,151.902,87.500,86.672,53.800,31.352,39.000,45.340,9.220,11.379,-99.000,20.245,-99.000,3.921,-99.000,24.957,-99.000,5.039
19660711,1070.000,536.826,403.000,160.313,187.000,106.613,80.000,74.691,37.000,21.971,40.600,41.503,8.460,8.059,-99.000,10.424,-99.000,1.690,-99.000,15.326,-99.000,3.306
19660712,944.000,561.436,344.000,156.950,158.000,120.111,72.800,56.649,50.000,20.554,53.000,34.964,8.080,4.212,-99.000,6.374,-99.000,1.619,-99.000,21.812,-99.000,1.402
19660713,762.000,535.298,290.000,199.485,130.000,140.897,66.800,40.703,56.200,20.725,47.000,29.429,7.700,3.339,-99.000,91.085,-99.000,34.929,-99.000,20.465,-99.000,.740
19660714,734.000,503.833,322.000,308.530,146.000,173.504,63.200,46.347,51.200,31.500,41.400,35.442,7.420,10.409,-99.000,111.712,-99.000,43.065,-99.000,34.209,-99.000,4.564
19660715,706.000,571.676,295.000,461.165,120.000,247.533,69.200,126.296,41.600,73.998,52.000,69.288,7.420,38.399,-99.000,99.140,-99.000,37.123,-99.000,80.346,-99.000,17.650
19660716,748.000,816.364,311.000,618.029,138.000,369.152,107.000,186.129,44.000,109.396,136.000,97.503,7.700,50.283,-99.000,98.047,-99.000,37.446,-99.000,109.094,-99.000,21.098
19660717,853.000,1122.782,595.000,601.725,232.000,379.068,195.000,176.872,72.300,99.918,112.000,95.277,14.800,44.068,-99.000,57.764,-99.000,19.632,-99.000,87.697,-99.000,17.188
19660718,986.000,1581.987,714.000,763.317,417.000,466.055,179.000,186.289,69.600,155.237,76.200,109.877,22.600,62.432,-99.000,124.709,-99.000,54.849,-99.000,155.711,-99.000,25.774
19660719,1960.000,2389.603,1120.000,1278.404,400.000,745.796,164.000,347.760,119.000,260.245,94.000,187.902,32.600,96.905,-99.000,329.870,-99.000,126.232,-99.000,256.212,-99.000,41.288
19660720,3260.000,3261.271,2090.000,1872.284,1030.000,1063.026,284.000,393.052,241.000,289.774,163.000,196.040,55.800,107.079,-99.000,419.697,-99.000,157.167,-99.000,267.024,-99.000,43.915
19660721,3470.000,3880.588,2810.000,2089.177,1720.000,1176.271,214.000,374.289,180.000,275.497,107.000,192.398,54.600,104.889,-99.000,406.981,-99.000,140.685,-99.000,247.563,-99.000,41.724
19660722,3950.000,4009.949,2440.000,1821.845,1340.000,1054.749,154.000,308.814,128.000,213.533,81.900,171.999,42.000,86.219,-99.000,273.860,-99.000,89.003,-99.000,182.301,-99.000,32.701
19660723,3470.000,3803.601,2270.000,1850.188,1140.000,1093.143,131.000,240.814,89.000,168.326,67.300,148.558,44.000,69.694,-99.000,366.119,-99.000,150.234,-99.000,145.678,-99.000,25.533
19660724,3200.000,3901.609,2910.000,2251.160,1760.000,1276.930,107.000,278.135,117.000,222.762,57.400,166.707,38.200,98.116,-99.000,523.089,-99.000,202.840,-99.000,212.710,-99.000,39.193
19660725,3810.000,4000.090,3030.000,1953.248,1700.000,1128.986,131.000,273.156,168.000,205.678,77.300,158.048,93.900,93.964,-99.000,281.078,-99.000,101.037,-99.000,180.335,-99.000,35.548
19660726,4290.000,3921.870,1710.000,1660.300,860.000,994.337,199.000,258.944,101.000,204.343,77.300,146.048,116.000,96.737,-99.000,200.590,-99.000,75.841,-99.000,182.707,-99.000,36.507
19660727,3550.000,3567.928,1170.000,1224.042,628.000,766.175,150.000,211.513,76.800,158.412,60.700,125.886,95.200,77.935,-99.000,86.697,-99.000,29.739,-99.000,132.046,-99.000,27.719
19660728,2460.000,3043.664,853.000,888.695,454.000,598.574,128.000,162.220,57.500,124.140,55.200,106.707,60.400,59.115,-99.000,33.394,-99.000,8.153,-99.000,104.785,-99.000,19.948
19660729,2000.000,2619.445,722.000,914.287,343.000,598.036,107.000,172.392,48.800,123.452,57.400,109.670,49.300,56.789,-99.000,150.256,-99.000,69.464,-99.000,112.145,-99.000,20.108
19660730,1650.000,2338.320,673.000,860.417,336.000,532.919,116.000,201.725,53.800,103.800,57.400,108.635,47.200,52.985,-99.000,131.220,-99.000,46.363,-99.000,87.395,-99.000,18.970
19660731,1460.000,2104.306,853.000,681.186,426.000,418.628,125.000,180.888,66.800,74.316,75.000,95.455,40.200,41.983,-99.000,63.847,-99.000,19.459,-99.000,58.171,-99.000,14.159
19660801,1390.000,1847.132,705.000,492.730,324.000,310.593,118.000,142.954,51.200,49.331,53.000,80.763,36.400,31.071,-99.000,27.281,-99.000,6.335,-99.000,36.508,-99.000,9.736
19660802,1430.000,1660.303,543.000,426.302,232.000,304.759,93.500,140.310,41.600,62.763,43.000,88.680,30.100,31.638,-99.000,14.223,-99.000,3.230,-99.000,64.667,-99.000,11.255
19660803,1280.000,1658.707,508.000,546.045,245.000,401.253,83.000,237.786,87.500,118.108,41.400,127.990,25.000,58.393,-99.000,49.483,-99.000,20.222,-99.000,120.458,-99.000,24.821
19660804,1470.000,1798.612,722.000,604.991,435.000,421.438,131.000,271.326,358.000,130.727,39.800,135.247,25.000,64.011,-99.000,60.254,-99.000,24.615,-99.000,117.862,-99.000,25.694
19660805,1920.000,1943.837,657.000,523.746,422.000,353.249,199.000,271.821,244.000,112.038,39.800,140.302,23.400,58.502,-99.000,32.961,-99.000,10.884,-99.000,93.548,-99.000,22.838
19660806,1900.000,1977.734,522.000,397.259,310.000,264.962,154.000,276.198,136.000,87.097,51.000,141.994,21.000,53.942,-99.000,18.347,-99.000,5.820,-99.000,68.334,-99.000,21.142
19660807,1570.000,1860.384,415.000,278.870,225.000,184.451,168.000,234.404,94.100,59.897,54.100,126.048,18.600,42.421,-99.000,9.997,-99.000,2.544,-99.000,43.544,-99.000,15.796
19660808,1310.000,1651.307,350.000,243.160,181.000,171.434,163.000,191.079,72.300,53.072,44.000,109.339,15.900,34.189,-99.000,17.590,-99.000,9.438,-99.000,47.397,-99.000,12.540
19660809,1150.000,1415.374,316.000,219.384,158.000,159.859,113.000,148.228,64.100,43.632,39.800,92.545,14.200,25.210,-99.000,18.114,-99.000,7.558,-99.000,36.844,-99.000,8.713
19660810,993.000,1197.171,316.000,192.991,158.000,137.117,95.000,118.239,57.500,32.690,35.800,85.333,15.900,19.011,-99.000,21.201,-99.000,7.166,-99.000,25.641,-99.000,6.314
19660811,874.000,1009.597,311.000,154.556,149.000,104.613,95.000,90.250,65.500,21.473,39.800,74.351,15.900,13.112,-99.000,13.761,-99.000,3.200,-99.000,14.727,-99.000,3.877
19660812,860.000,849.008,322.000,113.450,152.000,72.647,86.000,64.351,65.500,12.704,35.000,62.158,14.800,7.455,-99.000,7.848,-99.000,1.473,-99.000,6.788,-99.000,1.551
19660813,860.000,710.461,290.000,80.013,133.000,48.897,75.500,43.564,51.200,7.423,31.100,51.303,12.600,3.947,-99.000,4.489,-99.000,.754,-99.000,3.450,-99.000,.612
19660814,790.000,616.208,260.000,70.235,120.000,48.052,69.200,37.395,44.000,12.538,28.000,56.270,11.100,4.693,-99.000,3.305,-99.000,1.026,-99.000,17.566,-99.000,1.875
19660815,720.000,589.539,275.000,148.578,163.000,93.511,64.400,51.502,76.800,47.529,28.500,70.911,11.500,21.793,-99.000,67.666,-99.000,38.925,-99.000,58.243,-99.000,10.594
19660816,923.000,617.335,448.000,224.905,274.000,127.925,65.600,53.410,134.000,57.511,33.700,68.220,12.600,23.907,-99.000,59.957,-99.000,23.038,-99.000,53.340,-99.000,9.662
19660817,972.000,715.929,460.000,300.584,306.000,199.853,75.500,70.916,94.100,88.473,39.800,78.575,15.900,27.966,-99.000,36.117,-99.000,11.090,-99.000,93.090,-99.000,11.690
19660818,1060.000,1045.516,385.000,434.736,238.000,242.654,98.000,224.135,101.000,141.755,38.200,151.765,19.400,62.975,-99.000,177.364,-99.000,53.866,-99.000,136.957,-99.000,28.555
19660819,1360.000,1575.259,367.000,676.458,216.000,271.049,176.000,286.697,106.000,163.544,61.800,166.899,28.400,81.114,-99.000,283.351,-99.000,83.144,-99.000,147.708,-99.000,33.948
19660820,1580.000,1986.891,480.000,630.438,184.000,242.548,193.000,257.523,110.000,137.356,75.000,155.143,45.100,70.304,-99.000,136.964,-99.000,37.501,-99.000,114.885,-99.000,27.566
19660821,1560.000,2134.583,422.000,514.950,163.000,226.298,144.000,269.463,85.900,118.382,59.600,154.579,43.000,61.859,-99.000,68.754,-99.000,20.129,-99.000,101.551,-99.000,23.907
19660822,1430.000,2049.879,367.000,379.862,194.000,189.995,122.000,236.433,95.800,90.227,53.000,138.055,37.300,48.852,-99.000,30.791,-99.000,6.949,-99.000,73.453,-99.000,18.082
19660823,1360.000,1832.615,379.000,316.364,194.000,181.476,110.000,187.899,89.000,75.470,44.000,118.661,32.600,37.817,-99.000,34.929,-99.000,12.201,-99.000,66.276,-99.000,13.420
19660824,1210.000,1572.976,344.000,256.849,178.000,158.299,95.000,144.500,73.700,57.904,38.200,101.225,29.200,28.086,-99.000,20.865,-99.000,5.040,-99.000,48.063,-99.000,9.416
19660825,1080.000,1320.353,333.000,192.689,181.000,121.501,84.500,108.285,62.700,39.354,35.000,85.640,24.200,19.519,-99.000,10.990,-99.000,2.105,-99.000,29.913,-99.000,5.949
19660826,979.000,1094.963,322.000,136.123,163.000,85.200,77.000,79.574,53.800,24.241,32.400,72.271,18.600,12.789,-99.000,5.880,-99.000,.993,-99.000,16.422,-99.000,3.394
19660827,909.000,903.383,290.000,93.533,141.000,57.174,71.600,61.424,47.500,14.275,29.800,64.973,15.400,8.154,-99.000,3.355,-99.000,.534,-99.000,8.128,-99.000,1.748
19660828,846.000,744.973,265.000,63.534,123.000,37.732,66.800,49.428,44.000,8.350,28.500,59.581,13.700,4.797,-99.000,2.065,-99.000,.327,-99.000,4.037,-99.000,.686
19660829,769.000,616.007,246.000,43.313,111.000,25.290,64.400,36.929,40.500,5.029,29.800,51.431,12.600,2.642,-99.000,1.370,-99.000,.225,-99.000,2.207,-99.000,.328
19660830,720.000,520.473,236.000,56.415,106.000,27.503,64.400,48.573,39.300,6.646,28.500,54.391,12.600,7.328,-99.000,49.987,-99.000,30.534,-99.000,6.659,-99.000,3.790
19660831,692.000,558.608,280.000,673.175,158.000,322.169,80.000,161.020,47.500,92.091,28.500,97.262,31.800,55.666,-99.000,395.201,-99.000,169.177,-99.000,117.622,-99.000,27.087
19660901,727.000,859.183,844.000,1065.047,590.000,569.403,107.000,187.431,103.000,125.821,41.400,99.625,54.600,59.177,-99.000,245.453,-99.000,90.808,-99.000,119.301,-99.000,24.554
19660902,1030.000,1460.216,1430.000,1279.517,1020.000,716.653,134.000,213.458,122.000,163.606,51.000,102.754,83.500,79.759,-99.000,233.984,-99.000,93.373,-99.000,154.871,-99.000,33.336
19660903,1760.000,1992.931,1220.000,1117.781,817.000,651.890,108.000,189.684,130.000,141.049,39.800,91.853,77.000,69.351,-99.000,140.418,-99.000,53.990,-99.000,120.960,-99.000,26.985
19660904,2330.000,2144.723,1180.000,823.469,687.000,503.640,107.000,150.448,117.000,102.025,33.700,78.392,82.200,53.865,-99.000,61.158,-99.000,21.516,-99.000,82.174,-99.000,19.960
19660905,2170.000,1975.422,900.000,562.085,501.000,358.967,92.000,113.365,85.600,68.185,31.100,65.644,62.700,40.083,-99.000,25.053,-99.000,6.408,-99.000,52.119,-99.000,14.162
19660906,1870.000,1724.167,722.000,408.883,392.000,273.476,80.000,103.403,69.600,56.387,28.500,66.374,48.200,36.259,-99.000,19.560,-99.000,7.685,-99.000,47.672,-99.000,13.267
19660907,1520.000,1509.599,641.000,379.202,343.000,250.739,77.000,108.602,62.700,57.812,28.500,68.025,38.200,38.588,-99.000,56.433,-99.000,26.606,-99.000,52.173,-99.000,14.792
19660908,1340.000,1366.819,714.000,482.293,367.000,322.492,81.500,107.443,68.200,72.408,30.400,68.596,32.600,38.307,-99.000,82.149,-99.000,36.256,-99.000,72.131,-99.000,14.598
19660909,1280.000,1268.976,773.000,490.458,417.000,331.712,81.500,90.385,75.200,66.483,31.100,61.315,28.400,30.888,-99.000,44.235,-99.000,15.494,-99.000,58.891,-99.000,11.030
19660910,1310.000,1226.096,673.000,522.471,392.000,348.940,74.000,90.566,73.700,81.086,29.800,64.121,25.800,37.525,-99.000,54.308,-99.000,18.947,-99.000,79.522,-99.000,14.607
19660911,1320.000,1221.826,657.000,550.502,367.000,342.096,74.000,86.406,79.800,86.232,29.800,59.807,24.200,40.243,-99.000,101.330,-99.000,37.885,-99.000,79.783,-99.000,15.305
19660912,1270.000,1271.365,697.000,514.227,409.000,308.475,77.000,100.870,106.000,83.929,31.800,68.633,25.800,39.325,-99.000,73.491,-99.000,25.249,-99.000,75.407,-99.000,14.856
19660913,1280.000,1426.023,739.000,560.679,501.000,309.038,93.500,205.056,206.000,110.687,31.800,97.566,29.200,63.652,-99.000,145.618,-99.000,44.673,-99.000,104.418,-99.000,26.785
19660914,1490.000,1603.053,844.000,527.971,617.000,271.625,172.000,233.041,236.000,102.995,37.400,100.856,59.200,60.862,-99.000,114.980,-99.000,31.577,-99.000,87.985,-99.000,23.977
19660915,1960.000,1661.425,689.000,421.833,463.000,214.698,187.000,202.434,148.000,78.601,36.600,90.754,77.000,49.246,-99.000,64.861,-99.000,17.207,-99.000,62.461,-99.000,18.432
19660916,1960.000,1570.137,550.000,309.952,328.000,160.079,147.000,163.029,110.000,55.488,33.700,79.913,61.600,38.514,-99.000,37.228,-99.000,8.999,-99.000,41.972,-99.000,13.873
19660917,1550.000,1389.561,480.000,218.042,274.000,114.994,122.000,129.654,87.500,37.785,29.800,69.833,50.400,29.810,-99.000,18.166,-99.000,3.417,-99.000,27.154,-99.000,10.361
19660918,1280.000,1180.827,415.000,149.466,238.000,79.682,106.000,99.197,75.200,24.024,28.000,59.224,42.000,21.796,-99.000,9.032,-99.000,1.479,-99.000,15.539,-99.000,7.082
19660919,1130.000,979.922,379.000,101.254,212.000,53.821,98.000,73.145,66.800,14.097,26.500,49.317,33.500,14.991,-99.000,4.816,-99.000,.737,-99.000,7.701,-99.000,4.409
19660920,1030.000,823.010,355.000,147.591,194.000,72.197,89.000,62.833,65.500,20.072,25.000,48.285,29.200,19.661,-99.000,76.612,-99.000,37.677,-99.000,23.097,-99.000,7.258
19660921,951.000,909.077,454.000,922.466,248.000,316.243,101.000,168.938,111.000,117.472,30.400,103.352,30.100,78.430,-99.000,563.068,-99.000,205.663,-99.000,132.659,-99.000,35.047
19660922,1100.000,1405.903,1780.000,1401.929,845.000,527.181,147.000,207.202,293.000,164.115,66.200,115.788,91.300,92.922,-99.000,456.182,-99.000,146.225,-99.000,151.760,-99.000,37.635
19660923,2030.000,2008.332,1970.000,1205.517,918.000,520.559,187.000,180.856,157.000,137.489,81.900,104.870,206.000,77.425,-99.000,226.919,-99.000,73.821,-99.000,113.956,-99.000,29.393
19660924,3690.000,2243.329,1260.000,849.350,681.000,412.778,147.000,141.755,106.000,97.833,61.800,89.859,128.000,59.776,-99.000,91.082,-99.000,29.005,-99.000,76.383,-99.000,21.706
19660925,2840.000,2091.334,890.000,556.906,492.000,295.391,119.000,105.607,87.500,64.794,45.000,75.286,90.000,44.497,-99.000,34.260,-99.000,7.997,-99.000,47.946,-99.000,15.399
19660926,2160.000,1762.537,764.000,356.159,383.000,199.320,106.000,75.659,79.800,40.263,38.200,62.357,80.900,32.091,-99.000,14.267,-99.000,2.745,-99.000,27.432,-99.000,10.421
19660927,1760.000,1449.440,665.000,357.054,336.000,175.201,98.000,79.775,76.800,40.171,35.000,58.978,60.400,39.631,-99.000,124.730,-99.000,52.072,-99.000,35.037,-99.000,14.715
19660928,1490.000,1217.707,633.000,361.547,313.000,157.119,92.000,86.598,71.000,36.371,33.700,55.726,55.800,36.366,-99.000,95.768,-99.000,32.406,-99.000,29.597,-99.000,12.822
19660929,1320.000,1053.147,625.000,301.214,306.000,130.721,102.000,75.989,68.200,27.312,32.400,48.256,59.200,28.394,-99.000,43.485,-99.000,12.724,-99.000,19.592,-99.000,9.325
19660930,1290.000,922.129,565.000,220.409,285.000,100.298,101.000,58.162,65.500,17.670,32.400,40.115,53.500,20.539,-99.000,19.080,-99.000,4.278,-99.000,10.660,-99.000,6.151
19661001,1260.000,801.488,522.000,153.869,258.000,72.777,89.000,40.613,60.000,10.327,29.800,32.527,47.200,13.904,-99.000,13.490,-99.000,3.234,-99.000,5.178,-99.000,3.549
19661002,1170.000,685.400,494.000,107.962,238.000,52.123,80.000,26.872,56.200,6.086,28.500,26.321,39.200,9.103,-99.000,11.257,-99.000,2.756,-99.000,2.758,-99.000,1.821
19661003,1070.000,577.574,428.000,77.403,203.000,37.416,75.500,17.228,52.500,3.745,27.500,21.484,33.500,5.843,-99.000,8.280,-99.000,1.468,-99.000,1.613,-99.000,.770
19661004,993.000,482.699,379.000,56.788,184.000,27.194,69.200,11.007,47.500,2.423,25.500,17.563,30.100,3.794,-99.000,5.434,-99.000,.813,-99.000,1.018,-99.000,.342
